id,predicted_price
6788200800,2169.5125
1115300070,3039.9258
3176600105,2100.009
2770604665,1743.1813
5469500580,4322.6577
5680000545,1743.8167
3424089119,31100.926
1328300180,2033.8029
1773100922,943.7793
4123830480,2264.5605
9808610190,4608.9297
4250200140,2212.6929
4217402115,5304.714
3831250350,2407.7966
2397101055,1585.168
6817850110,5783.0586
7526800200,2719.558
7853370100,2550.1787
2523089025,78996.44
9476200680,1778.4083
5714200140,2709.3232
3575304895,3355.3726
263000018,1241.3082
8080400177,1613.2242
6450304130,1657.2422
514500090,2021.2329
9477000300,2276.1304
853600310,27675.613
1951600240,2194.4192
1099900120,2303.9744
5323100120,1138.1565
1223089016,18327.758
522059172,2499.9263
1930300190,1886.3503
9542840410,1888.7885
8665050530,1890.1384
5592900205,1978.0642
5450300010,3206.0688
2459960030,2216.1035
3331500455,1583.3329
3432500705,2482.9844
3702900165,1398.6675
5249803550,1886.2067
626049058,3497.2698
1788900380,2095.7205
8075400360,3326.384
9113200250,2765.631
2738640040,2907.6555
7821200307,1204.27
3530440140,1613.4368
3582700130,3203.0283
9276200569,2107.9746
7197800020,2070.3247
686200490,2383.7227
3501600100,1408.7975
6383000690,2248.515
7604400150,1746.0509
5249801411,2534.0073
2607720420,2850.6846
9561100010,2118.5815
1796370590,2137.6233
4077800593,2272.8638
854000165,2020.2189
5536100010,2927.9224
4188000670,5154.4023
31000165,3067.8003
662350050,3241.2358
4137000280,2481.9946
6169901130,1848.5679
1953400510,2443.107
7518506716,2328.3052
1552520010,2475.1663
7955080270,2139.2905
9212900100,1713.7202
3438500798,1919.244
7899800890,1344.5938
4319200605,2194.0723
1329300480,2555.3376
8935100100,2283.8584
5016001260,1360.8428
4337600280,2524.9436
1446401220,1715.9767
7135521530,2892.7354
6888900115,1387.44
2413301070,2583.874
345700040,1848.3418
5566100145,2631.3281
7634800070,3499.7607
9346910500,2637.8777
3529300060,2356.294
8128600060,4468.9336
8572900275,1494.6149
4139420590,4394.2026
9274200322,1323.0018
1472700200,2544.413
8820903380,3370.1824
8563010130,2723.03
8965450110,3901.3628
9274204230,1691.9354
8165501700,1378.8922
2193340260,2478.4858
1860600290,2077.7095
1222000055,2534.8545
2492200280,1561.4973
2488200455,991.3411
809001520,2813.0066
1796361140,2032.8774
6398000011,8585.219
6813600365,1573.0842
7504100920,4514.623
8835770330,34239.29
524059322,1984.3893
4307330280,2655.6123
1245002952,3088.5095
2021069059,4979.8965
5700000595,2168.7036
3629970930,2437.5823
3336002215,1747.54
5100401060,2148.8796
3278600750,1078.1669
1126069045,47527.984
7568700175,1886.9119
452001475,1466.1002
9283800230,9610.334
1737300130,3561.356
6189600040,2335.5469
3679400025,1660.6741
1096100010,1848.9254
9513900050,1916.2556
5452800645,3312.6597
273800100,2263.39
7228500037,1237.7692
808300090,3298.575
2493200215,1956.2898
5035300255,2091.0308
3380900160,2385.4194
3630000130,1175.9901
7300400670,2325.0205
6798100070,2048.265
8078400010,2410.7092
5566100060,2962.963
2768200212,1051.4664
4035900060,4628.8574
9460000110,2249.0103
7199320190,2262.363
2225039081,1568.9082
9512200050,2853.963
2634500085,2063.077
3654800200,2056.2651
2724079090,157785.42
2597520720,3436.4448
3034200426,2523.589
984000130,2943.5615
7852020670,1878.4789
7923500060,2613.5298
2310030510,2167.2534
2205500540,2805.3281
2493200015,1461.907
7853361420,2867.815
5652600605,2061.992
5285200020,1487.2178
9406530150,2237.4019
5706300020,3077.3728
3278602490,1443.4447
7197000100,2466.366
4447300008,1497.8562
7899800045,1561.8207
9250900095,1738.5562
9268851740,1692.5344
8682261440,1845.878
7284900385,2392.589
8079040300,2616.6123
2225300585,2242.9448
3223039013,8777.333
2013801350,2141.796
4055701110,4017.5562
3578401770,2636.142
4046500720,4019.8772
6145601745,1352.4231
5207200195,2586.8433
1972201856,1244.1085
7212680080,2406.115
7277100510,2220.0996
522079022,110614.64
5605000440,2337.874
6632300230,1844.5093
8815400165,1722.0831
6708200320,2999.9512
2426059076,7483.565
3260200200,1999.1532
2770601741,1178.3688
4338800500,1870.3888
9201000320,3815.5244
7655900038,2139.0442
3625059140,4259.7344
4222310010,2174.1428
2114700115,1520.3395
3291800710,2123.1855
9406590010,2246.2288
3025059124,3905.6816
7972601250,3423.5486
930000470,2838.8696
6690500060,1444.7832
16000015,1685.3522
5693501102,1354.0792
8079040490,2768.875
7225000155,2063.5002
8819900170,1656.0963
7972601270,2157.264
1224069074,32556.137
5126900321,2234.1147
3438501860,1769.7708
2822069080,8271.597
1656600310,5170.694
3856900507,2197.5996
1626069139,10032.71
2524049257,4408.373
3904960150,2346.1658
7214820610,2440.1633
7977201845,1956.8336
2428100080,2915.0815
2202500135,2274.8276
1523550220,2408.1133
2313900610,1574.386
4123840050,2761.6277
2125059124,9023.455
1225039067,1234.5007
6431500283,1370.6624
2473380010,2348.0432
5694501195,1229.8932
2881700046,2775.734
6837820330,2943.8975
2337300370,2081.5688
3876540630,2230.8936
626059317,2678.7244
3374500520,2866.766
7228501903,813.50366
4019300051,3722.0122
4232902615,1918.2983
3546000090,2420.0784
8127700215,1775.803
3438501100,3080.1355
1769600066,3535.8218
8146100610,2144.4736
3052700695,1761.3207
7954310210,2951.5415
3761700053,4040.4194
1320069179,24112.082
1331900410,7060.3916
7303100210,1967.6748
2464400285,1369.6316
6163901150,2539.446
8955800045,2896.2822
2314300200,2649.768
9528104360,889.1773
4177100005,2451.6467
8856960260,2748.7222
1828001220,2574.622
3066400710,3207.818
624110610,3922.4822
4040800260,2488.8335
5019500215,1711.6747
2481630180,23035.787
7203170190,2689.5264
510001280,2147.8892
9430110120,2716.105
1565950030,2384.0034
9828202255,1767.51
3878900270,1787.4478
8091600080,2057.547
1112000035,1609.1936
2228900270,1808.6062
6648701740,2524.2349
1245003740,1973.649
2174503441,2079.081
7708250010,2426.569
6072300110,2338.312
2329800140,2046.9387
1494300040,2252.4353
3832050130,2122.3752
7203100730,3366.2195
7199330170,1927.1565
7785000220,3332.8613
1250201175,1355.9532
4054500180,8321.292
7905200061,1024.2048
3751604895,3939.8489
5220300140,1700.2329
3323059027,6930.1855
8651611980,4244.26
8673400190,1287.85
1668500100,7686.8677
1023059365,10427.044
3308030060,2971.0117
4232400860,1921.9745
2144800615,5784.2393
1568100920,3718.1453
9406510040,5550.928
2923049421,2275.7935
1051000040,5015.0166
2077700042,5678.336
9423800030,1900.2192
9818700455,1678.3389
7133300675,1273.7024
4113800550,2869.2866
5553300375,3203.087
2025701530,1966.4302
7942601155,1570.6289
7524300020,2906.7031
2520069100,5511.664
5412300410,2110.8218
7504110760,3336.0063
2594200350,1917.8907
2722059013,7998.073
8078430480,2486.7021
1423069162,16751.754
8856001090,2452.4932
7000100631,4483.795
4222200280,2132.0312
7971300050,2743.5256
2009001600,2464.4163
6619910140,2659.1177
2877100985,1393.0542
1196000007,4458.676
1330850130,5171.1533
6664900410,2407.3865
1231001110,1285.248
9235900030,1588.5857
9407101840,2714.3809
9523103001,1311.1193
2149800278,11509.144
7234601198,1194.5338
9476700035,3386.4216
9297301065,1492.6167
518500700,2064.7322
7843500090,3069.8325
6056110780,1210.044
2345700260,2761.166
3509600070,2255.5752
1431700280,2229.418
1623049174,2970.9414
3024089049,29461.396
7853340450,1641.1794
7732410360,3019.7358
1446800995,2165.903
2946000285,2385.9326
425079100,12958.396
3876313040,2260.4229
1762600260,7616.8096
1925069121,3409.8162
7443000480,1869.4813
7820000015,2270.7454
4027701253,6043.443
2826049165,3041.395
5426300060,3442.5308
1278000210,1268.0419
923000270,2047.0216
7657600005,2188.0986
3024079057,15772.229
3276180020,2483.679
7304300760,1921.0933
3908100020,1815.4734
8835400805,2633.6133
4051150070,1509.7117
3904930530,1991.0557
6163900971,1926.35
7942600310,1524.5823
4365700330,1758.9603
423059207,2065.2764
3992700265,1991.4634
7177300090,1426.3549
2540820010,3097.804
5700002510,2476.3123
5201000030,8596.394
7631800015,11765.062
2922702965,1625.8096
1525059198,8504.438
1245003160,2724.3193
3810000455,2223.8171
7855600080,3459.5464
5701500030,2660.2231
7504020400,4007.4788
1402600570,1882.6542
7575610760,2245.9487
8731990370,2579.842
5021900090,3956.3784
290000075,2019.9055
2841500010,2306.1182
3955900830,3030.3743
7852110140,2536.6523
1311400350,1932.4169
7773800015,2801.978
4123400320,2052.636
2725069157,10981.535
666000143,1439.4081
5101408678,2095.683
6371000026,826.8577
2024059084,4911.5522
7283900036,2593.1655
8881900230,2889.3345
3959400135,1487.9346
7696610270,1900.1511
1689400150,1256.7576
5103900015,3271.3105
1441000350,2334.313
5101408735,1750.1201
3126059027,4309.705
2320069014,33841.68
9541600015,3608.6042
8682320420,2496.431
1562200090,2229.0264
3395070980,1986.2737
7349600230,2039.0604
522049122,2130.2625
869700060,1293.4733
811000055,2266.5532
1221059176,46758.227
1523059103,4870.3994
2025760210,6166.6484
9218400088,2875.5718
8682292020,1681.386
2623089135,14073.962
3758900259,4061.3975
524069049,14447.944
3121500150,5626.533
5581400080,4323.9404
8087800020,2234.0854
4070700290,1928.3478
3296000170,3203.0696
9238500040,4806.297
2744600040,2219.2402
6813600380,1942.6946
6140100150,2382.1572
2201500555,2551.7664
2600110250,2654.3638
4337000275,1917.3462
1186000150,1646.5698
1972201963,1191.1323
1105000745,2675.3853
2887700560,1590.6476
4039700080,2739.2554
522049104,2728.9604
4202400078,2012.3726
7520000695,1602.8907
7714000310,2560.0454
4319200060,3166.022
8624700015,2251.019
5104520610,2027.1912
2354300845,2000.9386
3824100291,2715.5024
6151800612,3561.7393
5454200080,3229.0415
6413600290,1713.592
2131200065,2064.3667
1459920010,2353.3508
50300090,3315.5203
2326300090,1744.3645
7714000070,2549.6387
3630180500,3133.8247
1727850340,4504.1006
8691430330,3762.9888
2310030390,1875.9031
5561400610,8371.864
7010701016,1666.1594
7883605915,1644.6101
1282300995,976.6242
4040700310,2039.5338
3353400435,2673.3943
2143701015,2779.2415
255450020,2265.2056
1020069017,285245.25
4038200120,2262.2212
9284801100,1561.386
1965200075,1430.8503
847100047,3425.3784
4038700720,2139.9785
6815100085,2291.7595
2508000020,1531.037
255520180,3299.3276
6822100750,1666.8225
869700050,1503.3097
1775801405,7544.725
6600400090,2449.8237
7202330270,1664.1759
1683400165,2007.7656
2625069070,34891.17
7625702440,994.96326
3388000640,2062.6084
1899400365,2074.6575
6899990200,3534.2317
5569700020,4454.3613
986000045,2453.4612
3293700221,2242.6406
3764800250,1871.3486
2291400566,1978.8018
4219401236,2915.1133
4239400840,1249.983
7211400990,1455.4309
7696500280,1904.4034
7215721070,1895.1266
3204850140,2904.4563
4322200220,2293.2612
2566300100,3530.779
1944900090,2524.1428
6648500390,2144.0596
7385300020,3164.2097
1704900135,1611.9048
2877100655,1679.1506
2726079098,39925.426
7625703800,1741.8046
318300040,3632.0303
7922800190,2231.2617
2023049361,1988.5686
8946400210,2092.1743
6071600450,2278.3762
4343800100,1812.5928
1443300140,8093.0244
1024039001,3696.4956
2767704860,1562.8351
7234600851,1865.6793
644200065,2930.302
7784400035,2514.724
3826000560,1931.8518
9272202260,2670.8176
263000253,1264.4888
3621059043,41843.918
240000130,3807.8015
1352300120,1325.0826
7849200861,1695.6685
2487700130,2275.6396
1796100140,16328.944
7234601221,1238.1953
8651710190,2792.1553
2916200091,2389.3015
1232000915,1576.4252
1545801970,1937.5063
3211200420,1890.3733
7686204675,1907.3546
3141600210,1437.2163
3959401284,1832.345
2113700825,1409.8308
3876000710,2198.2207
522069022,13737.287
3214200070,2040.8921
1221039156,2890.073
259600790,2039.3788
785000040,2339.9062
8138870470,1463.275
2596300035,2374.6414
540100057,3543.608
3073500045,3633.121
5363200266,1504.7601
8682261650,1883.9668
3224510080,5042.461
3211270160,7344.1416
9269200520,1327.2789
293810190,2646.0898
4197400043,2739.0396
3026079031,32320.367
5332200405,1988.3842
2473411210,2343.6914
9268200315,2051.7344
8123500050,4932.0845
3221069091,38007.453
2485000165,2687.07
4058800215,2648.5596
1926059039,3035.7415
2533300680,2041.1129
3343903640,2379.0889
5700003705,3945.8848
2023049372,2454.793
4058800830,3362.863
3333002302,1834.3512
2944500340,2558.693
1982200790,1602.5776
8929000270,1294.0945
8122101440,1720.7498
7525530470,3720.1724
9332800020,2973.6255
3878900525,1792.7192
5420300210,1986.4032
9232900165,1647.5068
6414100026,2847.7266
3013300660,2481.537
7954300120,2709.4373
1081200360,2799.708
2877102345,1571.6826
2202500255,2459.4321
7984400050,2636.5493
9558020380,2474.922
7812801850,1504.2468
8944460020,2674.337
2306400040,1334.0626
8649400410,3020.0562
7889602020,2205.7495
2041000025,1094.9266
871001484,1693.9812
2767602141,1446.2869
3630180470,3232.7551
2769602140,1467.3859
2473250280,2314.4514
5422560660,2127.5789
3756600240,2341.9102
8651600160,3326.6873
7202300540,3504.6086
8961950250,3424.727
3303000130,2169.0762
798000062,3544.128
1695900150,2059.0017
1604730150,2726.2817
4136930310,2764.2212
8835401250,3130.3032
8665900328,2788.0977
9262800255,10197.305
1853080570,3247.8464
5556300114,8116.5396
9517200290,3527.0154
4037200295,2381.2986
7417100123,2368.8623
2620069077,1802.2446
7922720040,2782.0317
558100090,2746.964
257000037,5824.8335
3319500385,1327.4696
9297301520,1398.7097
3580900090,2361.9126
1321039076,2149.9932
7227801581,2370.8206
9407001620,4522.309
2130400150,2383.395
2312400200,2535.3142
4046700210,3364.5654
1193000480,2418.8809
1492800296,2126.6213
3013300017,1966.5455
3630240140,1321.3866
1049010390,1745.41
9320900420,1309.5271
4315700060,1288.5088
2591010290,1232.5413
323089085,19174.582
6600400270,2239.9746
2919701105,1222.1385
7202360670,3964.468
8927600100,2270.144
3211700045,3120.597
4027701326,3828.893
1601600195,1888.0216
7853280350,3368.016
3629970130,2965.2947
7203120020,2996.464
9542900190,2254.2798
8035350120,3731.8032
1238501184,3470.613
251200240,2121.7678
8945300200,2123.9946
2162000160,4210.5664
5466310060,1282.0848
1239400064,2977.5037
5205000020,2810.912
1720800305,2432.9243
7280300375,2542.647
2095800400,2613.6382
7852010950,2538.5308
1428001160,18303.488
9528104910,1861.3475
8644210470,4644.769
7923300310,2312.8086
254000100,2167.7415
1931300688,1062.1309
7007700030,1846.2059
422049178,2365.4727
422069067,24007.738
2923049393,2717.6167
930000305,2016.1746
2461900448,1597.8278
2610100020,1866.525
2895550050,1781.9491
7701700040,5816.7314
2460900020,1583.196
9827700105,1628.8074
1005000240,1442.5347
7200001254,2330.6152
866400040,2510.1177
305000170,2596.28
2260800110,12170.775
3442000127,2112.8064
5253300437,2702.7312
7576700150,2386.1643
5469501410,3645.1577
5104531120,3917.052
723049434,2417.8198
622069006,38424.055
2517101200,2192.022
8159620160,2200.173
5561300640,7071.067
3317010130,2095.7605
4364200250,1837.3296
8732300060,3239.8115
5603700025,3220.8633
3585900190,7763.24
3996900575,1686.5323
8731801260,2336.757
3810000860,2522.175
5700003585,4366.4365
6332000050,1712.7292
9286100250,1531.0027
9471201110,2379.5137
9290800050,3807.865
7300200400,7103.749
526069024,45213.39
1454600156,4579.07
3904980360,2236.0603
2626119062,1801.1731
8651730290,2402.8247
7611200195,4201.3296
1919800260,1886.018
6632900354,1634.6453
3972900195,2136.314
5151600170,3208.5676
7016000440,2787.152
871000435,1891.4982
9578060540,2294.4006
2332700060,3305.9128
766000240,2998.3804
4363700200,1845.519
7100000250,2230.5815
2781250560,1374.2671
2781250100,2535.1936
5419800220,1941.4078
7147600245,2912.729
2926069083,39441.75
6189200125,3288.2773
9542830160,1756.4294
5152200020,2990.8875
9412900045,1770.881
6600410480,2274.955
6979970080,2258.2905
5636010280,2523.2322
1732801300,2368.291
5561401530,8115.503
9578500510,2611.7788
7304300906,2038.1597
1223089077,23987.377
721049207,4085.583
8691330310,3921.9385
1523069204,16506.283
3188100105,2016.6184
6608500290,2487.798
2891400410,20018.89
7663700551,2664.3027
5413200140,2311.2231
425069139,9332.805
6713700155,2207.6387
2767603505,1052.9604
7789000080,1923.2417
9211500620,1916.1091
3750604417,2453.2302
7922800320,2234.187
1471620240,3413.1963
2222059052,3000.065
9551200270,2706.523
2767603160,1551.3503
9406710060,2465.7725
8929000250,1288.0328
5538300120,2647.3506
2223069120,10550.961
1652500060,4893.3135
8564500240,2412.251
3629700120,1543.6359
3943600070,2385.739
4171200025,2304.6436
2425049063,6228.684
9828701650,1358.6823
3581000340,2134.2827
8100900015,1902.4491
2125059161,9180.149
304000380,3661.7039
8146200070,3620.7446
686530170,2546.8164
2917200645,1642.5583
9547200530,2108.4336
2122059199,3059.8154
1150000740,2728.0938
5706200060,3817.5571
9265410010,2234.1443
4083800555,1314.378
6152900332,3424.6428
2520900301,1705.2329
9828200790,1650.9185
1657530180,1564.3989
7471900045,1890.137
9828200460,1475.6183
1775900140,2788.2478
6139800430,2485.7473
7214400005,1460.2402
5332200026,1350.8008
9510970300,2853.365
2540830020,1899.8654
3392100140,2315.565
1326069191,2576.0544
2125059112,10247.188
859000022,1231.5006
8854100350,4212.954
121059007,9224.97
7977201707,1426.6058
3859900060,5123.784
8815400735,1699.6221
705700530,2825.6157
6600780130,3075.5244
6378500105,1806.4047
8143000310,1946.4905
2877102330,1951.8678
3526039074,3626.1484
2115510300,2439.758
3024059014,3457.7588
2141330360,2630.8389
546000400,1301.3842
2071500011,2143.7385
7972000240,2514.8486
7016200460,2542.7112
6204200180,2482.8823
1552100135,2948.984
88000173,2930.0728
2581900235,2703.44
9211500560,1974.9034
621069218,32226.016
1321970240,2052.5708
798000630,6156.621
421000285,2068.2253
2824600180,2099.0947
3832051140,2342.4937
1237500105,3284.4229
8802400906,2495.1162
3166900270,2526.808
3682000060,2355.4304
5469700020,5544.4775
1245001820,2576.4224
9547205660,1334.7247
7974700122,2109.659
7550801225,1998.4417
1099950050,3410.4004
1402900460,2830.6855
7636800041,9303.764
2115720270,1809.0981
8651441750,1600.3564
3904100035,1027.853
8815400020,1532.8042
3303860590,2917.577
5427110040,4131.339
1782000160,1299.7716
6204420290,2703.2327
3995700245,1960.52
7955040130,2032.6105
1442880650,3155.9458
8833510230,3154.766
7283900551,2934.8467
4396000180,4447.25
7504021310,3228.6104
322059264,8495.997
3654800040,2058.289
2767704777,991.349
3278602190,1091.156
3236500220,2249.0774
3410600100,5386.8433
629410180,2978.5913
3352402250,1605.0868
4363700304,1767.31
7237550130,14912.323
9808590210,3397.5366
8074200175,2123.004
3463400330,6079.089
6306400140,2513.7354
8564950250,2495.2285
5381000070,2637.8494
9826700697,903.03064
8132700190,1449.4133
7943000020,1833.6682
9547204675,1545.457
4112100101,1832.0367
727500030,2250.7266
114101426,4630.3984
9274202005,1965.127
1193000380,2339.4067
3039000020,2214.1865
7852170130,2924.2815
2624079010,36950.9
4137010540,3086.3738
7576200012,1640.0746
1138020020,1766.3478
3969300030,1749.17
898000200,1974.8429
5153100030,2531.4597
5104532030,2955.77
4406000050,2254.086
9274203390,1581.0077
8682290360,2421.6938
6928600330,2454.084
4139680070,2563.6438
6844702690,1663.8472
2154970020,5392.665
4385701285,2002.1708
2426059071,18098.395
2867300160,3357.6719
9512500720,2245.3098
1773101020,1435.4526
8687800100,3137.3042
3627800050,4919.0234
1604600227,1232.5626
3300701170,1239.0679
9250900111,2325.7249
7015200790,1970.5305
1311100490,2116.523
2469000010,3261.487
1982201596,1105.0066
1862700290,2566.6528
2586800270,1946.25
9528102772,1354.3268
5490210200,1973.1819
6669080020,2410.3403
179003055,1873.5242
1860600535,1778.104
1592000130,3133.8804
3905040170,2343.2126
9320500080,2296.7104
9276200850,1487.1211
224069114,14533.55
2260000340,2687.611
5096300130,1646.4208
3432500215,1701.7219
2600000050,2579.1873
8856003839,1841.6176
2492200435,1333.8422
7855900110,3415.5537
6806100250,1983.9131
2770603523,1322.1945
1370800515,2926.483
2726049150,2494.5112
1226059161,14985.821
1068000375,5081.6494
9528104109,1047.8918
5126310060,2998.5093
1951820070,3046.1401
1545805980,2664.3794
9464700340,6891.3037
4319200675,3092.3115
7518500885,1547.5267
7852020620,2224.2532
869700370,1554.775
8643000190,2600.9934
8902000267,2383.6245
7972602435,1666.7833
2050100210,4639.6445
6705120540,1636.9916
2767601390,1886.5635
4141000490,3995.3723
9345400350,2005.9528
3222079162,8577.594
7789000120,1989.8191
6646200770,3970.6416
6666800180,2293.2334
1725800280,1654.0935
6117500460,3849.5232
5470100220,2379.6292
5457300478,1531.7509
7550800195,1706.3582
7787050180,3141.4553
6204430250,3177.7334
7640400250,2072.7458
624110920,4428.8066
3629920140,1443.6165
7173700518,2410.7861
3210200395,3425.2651
2473480560,2924.745
2623089141,10311.735
1423800080,1983.0588
2076400050,2293.2454
3832060120,2357.4927
7702600930,5120.715
5101404555,1754.9379
3723800415,1882.0336
3356403400,4118.6797
9214400125,1641.5024
1797500530,1737.732
9551201660,2141.9644
3878900815,1932.0798
1760650280,2099.7869
5466410030,1846.0461
6388930620,5673.8564
2331300395,1786.375
9412700160,2167.5762
871001611,1939.9319
3142600120,1498.5099
3995700220,2109.4146
2310000280,2076.3499
8039900400,3329.4985
7504021510,3689.7458
1959700445,2725.7068
1556200155,1604.3036
3629960590,1162.6613
259000240,2255.2617
662440020,2360.551
3123049142,3573.3206
321100260,3758.9785
6840701095,1836.1077
3738900165,2480.987
4427100130,1865.2963
9238500100,4522.3574
6145601810,1539.5673
2570300090,3450.4463
4017600010,2646.0547
1005000220,1781.9001
1257202120,1371.6001
9527000490,2055.4468
8691400080,3163.958
1726069084,5413.4814
248000240,2291.6946
6113400046,3783.2095
2130702350,2607.5693
920069052,10292.868
6071300160,3215.5566
1623049041,4293.7744
9268200285,1602.2837
1843100520,3078.6138
2887700826,1639.0779
9122000385,1690.1761
9475700220,2061.4807
2804600005,1721.7073
2896400300,1546.083
5015000180,1796.7965
3630220180,2373.7783
8832900780,4606.549
1568100300,3253.2385
8718500610,2324.2515
4147200140,3667.4634
1973700030,3786.5447
8862000075,1753.1746
9320990110,1846.6621
1151100035,4304.4297
2011000010,1857.088
1651500060,2973.7993
446000190,2137.7979
2344300220,2379.9128
523049195,2431.9463
9191200015,1643.6733
7942601410,2111.8877
7137800300,2169.0303
7853300280,2993.9905
6654700240,2538.2422
569000050,2329.2341
3584000180,2199.1262
2026079055,10579.312
8898700880,1978.8857
5075400150,1778.2593
8731981360,3126.9822
4222500020,1932.4258
7996720050,1786.9293
4077800094,2159.9958
6446200365,7161.2793
2824089053,40353.555
1311800220,2072.9355
3522049063,14104.712
1721801280,1268.1329
6131600240,2057.5374
7202310040,2560.8682
1123059125,3382.8025
